,1Year,1month,3month,6month,PostEarningsReturn,Underlying,accountsPayable,capitalExpenditures,capitalSurplus,cash,changeInCash,changeToAccountReceivables,changeToInventory,changeToLiabilities,changeToNetincome,changeToOperatingActivities,close,commonStock,costOfRevenue,deferredLongTermAssetCharges,deferredLongTermLiab,depreciation,discontinuedOperations,dividendsPaid,ebit,effectOfAccountingCharges,effectOfExchangeRate,epsActual,epsDifference,epsEstimate,epsPos,epsNeg,extraordinaryItems,goodWill,grossProfit,incomeBeforeTax,incomeTaxExpense,intangibleAssets,interestExpense,inventory,investments,longTermDebt,longTermInvestments,maxAge,minorityInterest,minorityInterest_balance,netBorrowings,netIncome,netIncomeApplicableToCommonShares,netIncomeFromContinuingOps,netReceivables,netTangibleAssets,nonRecurring,open,operatingIncome,otherAssets,otherCashflowsFromFinancingActivities,otherCashflowsFromInvestingActivities,otherCurrentAssets,otherCurrentLiab,otherItems,otherLiab,otherOperatingExpenses,otherStockholderEquity,propertyPlantEquipment,quarter,researchDevelopment,retainedEarnings,sellingGeneralAdministrative,shortLongTermDebt,shortTermInvestments,surprisePercent,timestamp,totalAssets,totalCashFromFinancingActivities,totalCashFromOperatingActivities,totalCashflowsFromInvestingActivities,totalCurrentAssets,totalCurrentLiabilities,totalLiab,totalOperatingExpenses,totalOtherIncomeExpenseNet,totalRevenue,totalStockholderEquity,treasuryStock
1803,-0.276725146,0.027583915,-0.073974244,0.158052434,0.00837364,VIAB,305000000,-38000000,10132000000,929000000,512000000,-155000000,,83000000,40000000,-1000000000,31.18,,1681000000,,,51000000,11000000,-80000000,767000000,,-48000000,1.18,0.11,1.07,1,0,,11610000000,1556000000,607000000,93000000,311000000,-138000000,916000000,,10065000000,46000000,1,310000000,310000000,,522000000,522000000,514000000,3149000000,-4915000000,,30.72,767000000,4746000000,-17000000,3000000,,2200000000,,2483000000,,-811000000,875000000,6/30/2018,,18247000000,738000000,10088000000,,0.103,4/25/2018,23161000000,-97000000,698000000,-41000000,5573000000,3297000000,15845000000,2470000000,-160000000,3237000000,7006000000,-21373000000
1804,-0.309271935,-0.069572506,-0.196816208,-0.117647059,-0.084557388,VIPS,8449655000,,3122281000,3665310000,,,,0,,,10.2,77000,11813674000,302849000,,,,,448201000,,,0.13,0,0.13,0,1,,367106000,3499483000,420132000,101676000,3580456000,-18675000,4341557000,,4187421000,634744000,1,-31859000,-31859000,,338055000,338055000,318456000,6344755000,3804891000,,10.06,448201000,881113000,,,42788000,2009879000,,353634000,-103017000,-147807000,6161628000,9/30/2017,455039000,4929480000,2699260000,5026421000,230267000,0,8/17/2017,26249724000,,,,14624677000,13988075000,18529130000,14864956000,-28069000,15313157000,7752453000,-299385000
1805,-0.323335772,0.151930262,-0.009635974,-0.298179059,-0.118053342,VIPS,11510131000,,8715995000,9973891000,,,,0,,,8.22,85000,18889638000,285112000,,,,,849147000,,,0.21,0.02,0.19,1,0,,367106000,5239994000,848739000,188874000,3478764000,-19388000,6960251000,,4094903000,600256000,1,-43943000,-43943000,,673200000,673200000,659865000,5650956000,10448649000,,8.55,849147000,959731000,,,2932880000,4005853000,,379656000,-39026000,-24242000,6660825000,12/31/2017,486060000,5602681000,3943813000,5762213000,245981000,0.105,11/21/2017,37982820000,,,,25916138000,19257685000,23732244000,23280485000,-408000,24129632000,14294519000,-24242000
1806,0.313301282,0.129565817,0.935064935,0.432692308,0.064957896,VIPS,9616586000,,8887813000,7008102000,,,,0,,,17.49,86000,15861214000,355739000,,,,,662692000,,,0.15,-0.01,0.16,0,1,,367106000,4009414000,631080000,106481000,3665322000,-28945000,5081878000,,,584818000,1,-49073000,-49073000,,529728000,529728000,524599000,8153484000,11119492000,,16.85,662692000,1212473000,,,358117000,1394945000,,367201000,-112273000,-45109000,6701593000,3/31/2018,466354000,6309130000,2992641000,5173818000,1806977000,-0.063,2/13/2018,34939870000,,,,22408558000,19469822000,19837023000,19207936000,-31612000,19870628000,15151920000,-45109000
1807,0.012072435,-0.036398467,-0.079316656,0.781582054,-0.22248108,VIPS,8460162000,,9084348000,6050756000,,,,0,,,12.08,86000,16694602000,348540000,,,,,400283000,,,0.12,-0.02,0.14,0,1,,367106000,4043773000,814260000,125486000,3834845000,-39003000,4590483000,,,1813867000,1,-48239000,-48239000,,681644000,681644000,688774000,8862608000,11835494000,,12.06,400283000,1009367000,,,438604000,1335149000,,387669000,-278960000,-37764000,7099064000,6/30/2018,510603000,6990775000,3411847000,6624467000,2069249000,-0.143,5/15/2018,36135949000,,,,22011700000,19759074000,20146743000,20338092000,413977000,20738375000,16037445000,-37764000
1808,-0.046773239,-0.08,0.055737705,-0.12972973,-0.037979248,VIRT,1151844000,-6935000,900586000,557990000,-725115000,-42119000,,-123315000,-24425000,-276499000,15.5,2000,146836000,224804000,,22042000,,-21735000,0,,2663000,0.08,0.04,0.04,1,0,,859598000,60148000,-46495000,-6505000,152748000,,,,1434629000,40474000,1,322152000,322152000,-678987000,-13518000,-13832000,-39990000,1038918000,-168971000,,15.3,-2071000,505879000,-81025000,,,2758098000,,100000,,2596000,144686000,9/30/2017,,-51304000,39996000,2663776000,4439052000,1,8/8/2017,7739345000,-50572000,133378000,-810584000,6035960000,5139089000,6573818000,209055000,-44424000,206984000,843375000,-5909000
1809,0.015209125,-0.205357143,-0.138709677,-0.13029316,0.158954532,VIRT,1075030000,-5000000,900746000,532887000,-26292000,4904000,,-87244000,54897000,-129040000,15.65,2000,164575000,125760000,,16971000,,-21801000,0,,817000,0.22,0.1,0.12,1,0,,844883000,149936000,130585000,97184000,111224000,,,,1388548000,42540000,1,321009000,321009000,-33000000,10976000,10647000,33401000,1143042000,-125538000,,14,47841000,269548000,-27967000,,55070000,2518773000,,,,2991000,137018000,12/31/2017,,-62129000,74797000,2574625000,4183794000,0.833,11/7/2017,7320006000,-90354000,74803000,-11558000,5914793000,4779880000,6168428000,266670000,82744000,314511000,830569000,-8050000
1810,0.077956989,0.086720867,0.501872659,0.293548387,0.278915579,VIRT,909493000,-4505000,930954000,637308000,104421000,-462022000,,-120693000,-70197000,762358000,26.5,2000,173485000,123289000,,22190000,,-22380000,0,,2529000,0.76,0.15,0.61,1,0,,836583000,245778000,468536000,58514000,104387000,,,,1121464000,44632000,1,458530000,458530000,-283500000,174751000,171538000,410022000,1593818000,58975000,,21.65,163650000,272272000,-99038000,,,3025587000,,,,4232000,128675000,3/31/2018,,90242000,59924000,2364376000,4140256000,0.246,2/8/2018,7757931000,-405786000,119007000,388671000,6371382000,5177992000,6299456000,255613000,304886000,419263000,999945000,-21253000
1811,1.334415584,-0.005532503,0.820253165,1.540636042,-0.054299052,VIRT,974893000,-9088000,995084000,660067000,22759000,382118000,,9441000,42412000,-431648000,34.05,2000,154561000,181359000,,23031000,,-25931000,0,,-5576000,0.31,-0.07,0.38,0,1,,836583000,116386000,49622000,3000000,97549000,,,,1015748000,43186000,1,410927000,410927000,-86346000,25209000,24766000,46622000,1092822000,96567000,,35.4,52958000,316296000,-68463000,,,2609218000,,,,1097000,129242000,6/30/2018,,89521000,40386000,2145426000,3995418000,-0.184,5/4/2018,7171163000,-147992000,191290000,-14963000,5748307000,4713789000,5729537000,217989000,-3336000,270947000,1030699000,-53908000
1812,-0.124500133,0.032866803,0.008289837,0.006744329,-0.0821511,VSAT,101052000,-96807000,1504630000,242708000,82152000,-38843000,2738000,3479000,24178000,-6565000,60.5,6000,269262000,209477000,,54274000,,,-15860000,,648000,-0.24,-0.2,-0.04,0,1,,120592000,123812000,-25356000,-11464000,278259000,-197000,181399000,,996472000,153973000,1,2932000,2932000,177503000,-13689000,-13689000,-13892000,251879000,1445990000,,62.75,-15860000,246654000,-19722000,-2070000,10548000,92807000,,112979000,,7451000,1740368000,9/30/2017,46268000,332754000,90084000,1019417000,,-5,8/9/2017,3288221000,164855000,32172000,-115523000,748375000,330997000,1440448000,408934000,-9496000,393074000,1844841000,7451000
1813,-0.084551,-0.009972384,0.059084195,-0.006925208,0.005717392,VSAT,115112000,-147735000,1513990000,161821000,-80887000,21969000,-11693000,13548000,26372000,9637000,64.9,6000,263712000,205735000,,54767000,,,-25326000,,212000,-0.42,-0.36,-0.06,0,1,,120682000,118125000,-23449000,2172000,288704000,-3773000,182059000,,976138000,160975000,1,1891000,1891000,92350000,-24631000,-24631000,-25621000,228037000,1423775000,,63,-25326000,242996000,-1534000,-2070000,7423000,82885000,,117838000,,11042000,1853977000,12/31/2017,40149000,308123000,100125000,1021737000,,-6,11/9/2017,3315607000,-11853000,96769000,-166015000,648273000,386579000,1480555000,407163000,1877000,381837000,1833161000,11042000
1814,0.093450726,-0.047240915,0.098030092,0.170082645,-0.058763451,VSAT,157481000,-157272000,1535635000,71446000,-90375000,-42065000,-13414000,26699000,12633000,42855000,66.75,6000,327344000,222274000,,59876000,,,-33051000,,631000,-0.34,0.11,-0.45,1,0,,121085000,112326000,-36261000,-16745000,294754000,-3773000,196307000,,978405000,163835000,1,10841000,10841000,92350000,-19946000,-19946000,-19516000,267665000,1421327000,,70.79,-33051000,259407000,7942000,-2070000,8619000,126796000,,121240000,,15565000,1962475000,3/31/2018,36865000,285960000,106038000,1023705000,,0.244,2/9/2018,3414109000,7832000,76038000,-174876000,612553000,466457000,1566102000,472721000,-3210000,439670000,1837166000,15565000
1815,-0.060380228,-0.036494074,-0.133884761,-0.170069855,0.012866051,VSAT,149548000,-146633000,1589167000,54789000,-16657000,24125000,-22245000,-386000,1040000,7493000,62.58,6000,344880000,242894000,,66397000,,,-54479000,,-1273000,-0.57,-0.07,-0.5,0,1,,122455000,93989000,-64702000,-29205000,292346000,-11324000,220018000,,1072901000,169454000,1,9501000,9501000,92350000,-34010000,-34010000,-35497000,236085000,1467645000,,64.87,-54479000,308916000,-2376000,-2070000,15958000,120514000,,132260000,,15442000,2037228000,6/30/2018,33373000,277831000,112642000,1118201000,,-0.14,5/25/2018,3544268000,91660000,53814000,-160858000,613869000,447160000,1652321000,493348000,-10223000,438869000,1882446000,15442000
1816,0.377431907,0.063063063,0.050445104,0.069486405,-0.017094433,VSH,181988000,-35723000,1753369000,575385000,14353000,-51152000,-55062000,0,8979000,1998000,17.4,14413000,488610000,,,40939000,,-9051000,95572000,,3568000,0.42,0.05,0.37,1,0,,142545000,189273000,86188000,21605000,73154000,-6938000,437576000,-25168000,356938000,,1,1876000,1876000,5015000,64404000,64404000,64583000,329422000,1385166000,,17.95,95572000,142753000,-4500000,1000,,23149000,,883978000,,10158000,852840000,9/30/2017,,-177075000,90269000,356963000,668185000,0.135,8/3/2017,3334254000,-46100000,117579000,-60694000,2122962000,490597000,1731513000,582311000,-9384000,677883000,1600865000,10158000
1817,0.565217391,0.164420485,0.223796034,0.28189911,0.006920443,VSH,222373000,-85642000,1752506000,748032000,172647000,-51152000,-55062000,42291000,232013000,89391000,21.75,14401000,497988000,,,41827000,,-9721000,78615000,,6311000,0.37,-0.02,0.39,0,1,,142742000,176501000,67025000,244526000,69754000,-7046000,436759000,126493000,370470000,,1,2032000,2032000,11979000,-177657000,-177657000,-177501000,340027000,1215661000,,21.8,78615000,148645000,-16146000,2474000,,133487000,,1094195000,,25714000,905758000,12/31/2017,,-364464000,94453000,370474000,547136000,-0.051,10/26/2017,3459189000,-122000,122932000,43526000,2192290000,564335000,2029000000,595874000,-11590000,674489000,1428157000,25714000
1818,0.259701493,-0.033882784,-0.016317016,0.192090395,-0.08142597,VSH,191935000,-28273000,1753762000,839591000,91559000,,,0,15382000,-72756000,19.45,14422000,511495000,,,40558000,,-9735000,100543000,,9825000,0.4,0.04,0.36,1,0,,147047000,205300000,92019000,29474000,73072000,-7677000,460648000,53951000,406385000,,1,2211000,2211000,34052000,62366000,62366000,62545000,376537000,1292776000,,19.05,100543000,148111000,-16146000,-935000,,44878000,,1119976000,,52544000,907335000,3/31/2018,,-307833000,101556000,406441000,501221000,0.111,2/6/2018,3570510000,22020000,46859000,12855000,2294945000,529043000,2055404000,616252000,-8524000,716795000,1512895000,52544000
1819,0.123867069,0.019178082,-0.118483412,-0.132867133,0.084993213,VSH,212111000,-48373000,1593942000,1007056000,167465000,,,0,-116186000,-37871000,20.25,14422000,533792000,,,40616000,,-12258000,117777000,,-22746000,0.54,0.06,0.48,1,0,,147645000,227238000,97559000,-5703000,70599000,-8372000,479921000,343215000,679598000,,1,1851000,1851000,-72924000,103097000,103097000,103262000,395745000,1165694000,,19.8,117777000,143097000,-16146000,,,43647000,,786028000,,-7418000,896625000,6/30/2018,,-217008000,106237000,679721000,142690000,0.125,5/8/2018,3402187000,-101328000,-8689000,300228000,2144221000,550772000,2016398000,643253000,-20218000,761030000,1383938000,-7418000
1820,-0.533227848,0,-0.202702703,-0.385416667,0.03333642,VTL,981000,-169000,343351000,66391000,-9762000,,,165000,1224000,1459000,3.05,4000,0,,,216000,,,-12639000,,1000,-0.3,0.02,-0.32,1,0,,,0,-12481000,0,,,,,,,1,,,,-12481000,-12481000,-12481000,,62078000,,3,-12639000,126000,-26000,,,86000,,46000,,88000,2272000,9/30/2017,9689000,-281365000,2950000,,,0.063,8/4/2017,70358000,-176000,-9417000,-169000,67960000,8234000,8280000,12639000,158000,0,62078000,88000
1821,-0.044247788,0.125,1.037735849,0.35,-0.028170877,VTL,1049000,-111000,345915000,56901000,-9490000,,,76000,2089000,2285000,5.25,4000,0,,,218000,,,-14255000,,1000,-0.35,-0.04,-0.31,0,1,,,0,-14588000,0,,,,,,,1,,,,-14588000,-14588000,-14588000,,50044000,,5.3,-14255000,108000,67000,,1220000,91000,,59000,,78000,2155000,12/31/2017,10190000,-295953000,4065000,,,-0.129,10/26/2017,60384000,540000,-9920000,-111000,58121000,10281000,10340000,14255000,-333000,0,50044000,78000
1822,0.258426966,0.142857143,0.142857143,0.555555556,-0.031748698,VTL,893000,-150000,347557000,43647000,-13254000,,,-145000,1638000,-403000,5.425,4000,0,,,224000,,,-14492000,,,-0.34,0,-0.34,0,1,,,0,-14388000,0,,,,,,,1,,,,-14388000,-14388000,-14388000,,37295000,,6,-14492000,101000,-30000,,,72000,,47000,,75000,2072000,3/31/2018,10157000,-310341000,4335000,,,0,3/14/2018,47008000,-30000,-13074000,-150000,44835000,9666000,9713000,14492000,104000,0,37295000,75000
1823,0.453333333,-0.084033613,-0.009090909,-0.141732283,0.027150989,VTL,1075000,-184000,349392000,31116000,-12531000,,,176000,2055000,-2104000,5.6,4000,0,,,200000,,,-12917000,,,-0.3,0.03,-0.33,1,0,,,0,-12682000,0,,,,,,,1,,,,-12682000,-12682000,-12682000,,26453000,,5.55,-12917000,97000,5000,,,39000,,49000,,80000,2059000,6/30/2018,8660000,-323023000,4257000,,,0.091000006,5/9/2018,34801000,6000,-12355000,-182000,32645000,8299000,8348000,12917000,235000,0,26453000,80000
1824,-0.083355997,-0.051898734,0.051310044,0.105625718,-0.004311313,VTR,694694000,-27435000,13034527000,85063000,-18290000,,,20601000,-454157000,-39394000,67.12,89023000,376625000,,,207975000,-19000,-276320000,277158000,,-2714000,1.71,1.26,0.45,1,0,,1034497000,523882000,607395000,-7815000,729562000,-113869000,,2465000,11424145000,214712000,1,238717000,238717000,-518779000,613958000,613958000,615210000,316983000,8967281000,,67.39,277158000,1471377000,-10772000,1527000,145448000,9837000,,545378000,,-40780000,19742153000,9/30/2017,,-2351430000,33317000,11424145000,,2.8,7/28/2017,23739795000,-805871000,348983000,441312000,547494000,800215000,12769738000,623349000,330237000,900507000,10731340000,-40780000
1825,-0.101734784,-0.065892065,-0.089690107,-0.045461647,0.022654691,VTR,779744000,-49171000,13053057000,81355000,-3708000,,,-15982000,-236723000,124000,62.5,89029000,373731000,,,215968000,-15000,-281635000,244442000,,-110000,1.09,0.46,0.63,1,0,,1034641000,512022000,347140000,-46680000,712433000,-111951000,,-18468000,11276062000,228042000,1,224449000,224449000,-90302000,392554000,392554000,393820000,327436000,9119152000,,61.03,244442000,1480969000,-2771000,1527000,207222000,61202000,,652900000,,-35120000,19882443000,12/31/2017,,-2240698000,34930000,11276062000,,0.73,10/27/2017,23954541000,-93073000,355941000,-266466000,616013000,934904000,12863866000,641311000,102698000,885753000,10866226000,-35162000
1826,-0.182008032,-0.104152006,-0.208456397,-0.224017068,0.013072082,VTR,737138000,-20617000,13080220000,92543000,-24671000,,,-46683000,61198000,-11261000,51.59,89062000,413028000,,,226062000,-10000,-281635000,252680000,,5000,0.22,-0.21,0.43,0,1,,1035248000,516004000,76866000,-3242000,696303000,-111363000,,-39101000,11039812000,225841000,1,195784000,195784000,-204756000,78703000,78703000,80108000,328185000,9009264000,,50.05,252680000,1335006000,-16857000,1527000,133573000,60023000,,642174000,,-14474000,19646811000,3/31/2018,,-2413440000,37174000,11039812000,,-0.488,2/9/2018,23493510000,-503248000,308019000,170553000,554301000,874925000,12556911000,676352000,-175814000,929032000,10740815000,-15027000
1827,-0.258397125,-0.059254855,-0.158482539,-0.232125526,0.083229923,VTR,739096000,-21412000,13068399000,93684000,-5479000,,,5036000,3394000,22533000,51.59,89085000,421947000,,,204835000,,-281760000,251349000,,-406000,0.46,0.09,0.37,1,0,,1034274000,511639000,168566000,-734000,660279000,-113029000,,5860000,10402897000,427987000,1,210438000,210438000,-674541000,166519000,166519000,169300000,288856000,8922395000,,48.81,251349000,632761000,-6442000,802000,79986000,896000,,635747000,,-10861000,19481307000,6/30/2018,,-2529102000,36656000,10402897000,,0.24299999,4/27/2018,22699134000,-962743000,402317000,555353000,462526000,833104000,11871748000,682237000,-82783000,933586000,10616948000,-11434000
1828,0.515936255,-0.036708861,0.00794702,0.102898551,0.038032299,WEN,,,,,,,,,,,15.81,,,,,,,,,,,0.09,-0.03,0.12,0,1,,,,,,,,,,,,,,,,,,,,,,15.62,,,,,,,,,,,,9/30/2017,,,,,,-0.25,8/9/2017,,,,,,,,,,,,
1829,0.331526649,-0.061744112,-0.067678684,-0.071203529,-0.016416237,WEN,22764000,-27999000,2885955000,171447000,-15182000,-3147000,-261000,-733000,-115210000,-333000,14.5,47042000,150967000,,,33315000,,-16858000,69183000,,-722000,0.11,0,0.11,0,1,,743334000,158280000,37627000,-121649000,1321585000,-30172000,3156000,829000,2263688000,56002000,1,,,-7979000,159276000,159276000,159276000,114390000,-1491716000,,13.9,69183000,308605000,-355000,-3515000,97470000,124685000,,572343000,3839000,-46198000,1263059000,12/31/2017,,-163289000,51891000,2754402000,,0,11/8/2017,4096938000,-60130000,74897000,-29227000,404353000,227162000,3523735000,240064000,-31556000,309247000,573203000,-2196505000
1830,0.147912243,-0.035098156,0.151988636,0.079893475,0.03988444,WEN,,,,,,,,,,,16.88,,,,,,,,,,,0.11,0.01,0.1,1,0,,,,,,,,,,,,,,,,,,,,,,16.11,,,,,,,,,,,,3/31/2018,,,,,,0.1,2/22/2018,,,,,,,,,,,,
1831,0.153231179,0.012280702,0.10044501,0.152463382,-0.035277027,WEN,,,,,,,,,,,16.71,,,,,,,,,,,0.14,-0.02,0.16,0,1,,,,,,,,,,,,,,,,,,,,,,17.14,,,,,,,,,,,,6/30/2018,,,,,,-0.125,5/9/2018,,,,,,,,,,,,
1832,0.155977831,0.013888889,0.044722719,0.108159393,0.064645536,WERN,72343000,-79823000,103296000,10733000,-11877000,-29314000,,5348000,-4582000,-2960000,31.15,805000,392776000,,,53478000,,-5058000,33674000,,-127000,0.31,-0.01,0.32,0,1,,,135867000,36060000,13543000,,-492000,11624000,,75000000,,1,,,3538000,22517000,22517000,22517000,313282000,1050907000,,32.45,33674000,61571000,,-853000,38898000,26476000,,422750000,27946000,-13378000,1319898000,9/30/2017,,1131805000,20669000,75000000,,-0.031,7/25/2017,1762941000,-254000,44487000,-55983000,381472000,214284000,712034000,494969000,2386000,528643000,1050907000,-184999000
1833,0.561403509,-0.004195804,0.204737733,0.311233886,0.001403509,WERN,73802000,-94237000,102563000,13626000,23658000,2207000,,0,2691000,7829000,35.65,805000,419544000,,,55506000,,-5068000,44261000,,403000,0.42,0.03,0.39,1,0,,,147821000,45427000,-95707000,,-351000,11694000,,75000000,,1,,,-21539000,141134000,141134000,141134000,331854000,1184782000,,35.05,44261000,60899000,,5944000,27083000,46181000,,316032000,28949000,-15835000,1346863000,12/31/2017,,1267871000,19591000,75000000,,0.077,10/20/2017,1807991000,-27045000,99862000,-49562000,400229000,232177000,623209000,523104000,1166000,567365000,1184782000,-186457000
1834,0.557168784,0.094387755,0.17373461,0.432387312,-0.052643733,WERN,83295000,-94237000,102904000,38789000,23658000,2207000,,3822000,2691000,7829000,40.7,805000,427594000,,,55506000,,-5068000,32407000,,403000,0.38,0.02,0.36,1,0,,,135090000,35320000,7513000,,-482000,10620000,,75000000,,1,,,-21539000,27807000,27807000,27807000,319043000,1213104000,,42.8,32407000,60596000,,5944000,30824000,24095000,,322144000,26019000,-13232000,1350182000,3/31/2018,,1292618000,21158000,75000000,,0.055999998,1/30/2018,1822045000,-27045000,99862000,-49562000,411267000,211797000,608941000,530277000,2913000,562684000,1213104000,-183223000
1835,0.523326572,-0.043312102,-0.08190709,0.082132565,-0.04215444,WERN,91916000,-161965000,104799000,9924000,-28865000,-31167000,,6923000,16907000,-4889000,36,805000,462822000,,,56551000,,-5072000,53483000,,-356000,0.61,0.11,0.5,1,0,,,156308000,50908000,12644000,,-490000,11596000,,95000000,,1,,,33697000,38264000,38264000,38264000,361718000,1221561000,,37.25,53483000,142671000,,2483000,23031000,35328000,,426476000,26885000,-15675000,1414616000,6/30/2018,,1324416000,19389000,95000000,,0.22,4/20/2018,1971254000,5748000,82589000,-116846000,413967000,228217000,749693000,565647000,-2575000,619130000,1221561000,-208459000
