,1Year,1month,3month,6month,PostEarningsReturn,Underlying,accountsPayable,capitalExpenditures,capitalSurplus,cash,changeInCash,changeToAccountReceivables,changeToInventory,changeToLiabilities,changeToNetincome,changeToOperatingActivities,close,commonStock,costOfRevenue,deferredLongTermAssetCharges,deferredLongTermLiab,depreciation,discontinuedOperations,dividendsPaid,ebit,effectOfAccountingCharges,effectOfExchangeRate,epsActual,epsDifference,epsEstimate,extraordinaryItems,goodWill,grossProfit,incomeBeforeTax,incomeTaxExpense,intangibleAssets,interestExpense,inventory,investments,longTermDebt,longTermInvestments,maxAge,minorityInterest,minorityInterest_balance,netBorrowings,netIncome,netIncomeApplicableToCommonShares,netIncomeFromContinuingOps,netReceivables,netTangibleAssets,nonRecurring,open,operatingIncome,otherAssets,otherCashflowsFromFinancingActivities,otherCashflowsFromInvestingActivities,otherCurrentAssets,otherCurrentLiab,otherItems,otherLiab,otherOperatingExpenses,otherStockholderEquity,propertyPlantEquipment,quarter,researchDevelopment,retainedEarnings,sellingGeneralAdministrative,shortLongTermDebt,shortTermInvestments,surprisePercent,timestamp,totalAssets,totalCashFromFinancingActivities,totalCashFromOperatingActivities,totalCashflowsFromInvestingActivities,totalCurrentAssets,totalCurrentLiabilities,totalLiab,totalOperatingExpenses,totalOtherIncomeExpenseNet,totalRevenue,totalStockholderEquity,treasuryStock
3,1.4208194905869327,0.0990447461035695,0.3748427672955974,0.7487999999999999,0.04166336050920046,TTGT,2013000,-1424000,303926000,30269000,4847000,1308000,,-2799000,1791000,1827000,22.79,54000,7124000,483000,,1140000,,,6393000,,-39000,0.15,0.03,0.12,,93716000,24348000,5749000,1329000,439000,-300000,,1600000,17370000,,1,,,-2500000,4420000,4420000,4420000,28438000,34539000,,23.96,6393000,1354000,,,,5406000,,5612000,,-53000,11256000,2018-06-30,2069000,-2804000,14746000,27258000,4006000,0.25,2018-05-10,173157000,-2236000,6946000,176000,66392000,21481000,44463000,25079000,-644000,31472000,128694000,-172482000
0,0.7507331378299118,-0.23461538461538467,0.0557029177718833,-0.16033755274261607,0.06328144994752022,TTPH,8893000,-9000,587721000,161365000,43151000,-883000,,1209000,3122000,373000,6.36,51000,28777000,,,114000,,,-30310000,,,-0.63,0.06,-0.69,,,-24710000,-30008000,0,,,,,,,1,,,,-30008000,-30008000,-30008000,3565000,149364000,,5.92,-30310000,199000,,,,782000,,119000,,,1424000,2017-09-30,,-438408000,5600000,,,0.087,2017-11-03,172046000,69232000,-26072000,-9000,170423000,22563000,22682000,34377000,302000,4067000,149364000,
1,-0.562798092209857,-0.4701348747591523,-0.5641838351822503,-0.6153846153846154,-0.03327478888487221,TTPH,,-83000,,,-18746000,1440000,,0,2971000,-6957000,2.66,,18469000,,,116000,,,0,,,-0.46,0.18,-0.64,,,-15941000,-21576000,0,,,,,,,1,,,,0,-21576000,-21576000,,,,2.75,-21941000,,,,,,,,,,,2017-12-31,,,5705000,,,0.28100002,2018-03-07,,231000,-18894000,-83000,,,,0,343000,0,,
2,,,,,,TTPH,3599000,-83000,595445000,117665000,-18746000,1440000,,5112000,2971000,-6957000,,52000,18127000,,,116000,,,-21941000,,,-0.42,0.0,-0.42,,,-16236000,-21576000,0,,,,,,,1,,,,-21576000,-21576000,-21576000,3213000,112037000,,,-21941000,199000,,,,7479000,,131000,,,1362000,2018-03-31,,-483460000,5705000,,,0.0,,129370000,231000,-18894000,-83000,127809000,17202000,17333000,23832000,365000,1891000,112037000,
3,,,,,,TTPH,2119000,-5000,603680000,111202000,-6463000,101000,,-8850000,3393000,3476000,,53000,14370000,,,121000,,,-9956000,,,-0.18,0.19,-0.37,,,-2791000,-9543000,0,,,,,,,1,,,,-9543000,-9543000,-9543000,3112000,110731000,,,-9956000,199000,,,,109000,,96000,,,1246000,2018-06-30,,-493002000,7165000,,,0.514,,121790000,4844000,-11302000,-5000,120345000,10963000,11059000,21535000,413000,11579000,110731000,
0,0.9763505103310928,0.08337882096069871,0.2406626035318018,0.4604488594554821,0.1152746789955304,TTWO,75810000,-17209000,1845450000,749626000,-78486000,-199904000,-24172000,308745000,78370000,-186689000,89.09,1307000,246272000,,10820000,16731000,,,-5085000,,6313000,1.09,0.35,0.74,,381359000,197290000,-14288000,-11552000,711603000,-9182000,36431000,-58851000,52369000,890000,1,,,,-2736000,-2736000,-2736000,429019000,379484000,,87.24,-5085000,60324000,-13791000,,626224000,1049449000,,321061000,,-28472000,86689000,2017-09-30,49999000,-42451000,144750000,52369000,513516000,0.473,2017-08-03,3696380000,-28436000,19697000,-76060000,2455515000,1850504000,2223934000,448647000,-9203000,443562000,1472446000,-331860000
1,1.1462578172281623,0.03623258985097877,0.16950643069143667,0.5490681421083283,0.10060252764509679,TTWO,45998000,-14761000,1861424000,774455000,24829000,3114000,5745000,90533000,14552000,21930000,117.65,1326000,267983000,,,17048000,,,9552000,,1794000,1.12,0.14,0.98,,389728000,212857000,12226000,-12914000,694978000,-1608000,30857000,-36878000,13838000,917000,1,,,,25140000,25078000,25140000,425931000,316114000,,120.0,9552000,52693000,-13791000,,578421000,1354562000,,195835000,,-31095000,96570000,2017-12-31,49977000,-17311000,145464000,13838000,547329000,0.143,2017-11-08,3682610000,-118941000,203016000,-61040000,2447724000,2072117000,2281790000,471288000,2674000,480840000,1400820000,-444619000
2,1.182309124767225,0.01984161517709504,0.095233644859813,0.2804851398601398,-0.12412832287485207,TTWO,35029000,-14079000,1888039000,808973000,34518000,179086000,16893000,-5546000,-9287000,-115280000,103.51,1327000,189111000,,26719000,17329000,,,90202000,,10369000,0.7,0.07,0.63,,399530000,261163000,91276000,423000,743050000,-11288000,15162000,-75233000,8068000,1205000,1,,,,90853000,90905000,90853000,247649000,346390000,,112.0,90202000,82401000,-13791000,,588545000,1014158000,,513874000,,-15732000,102478000,2018-03-31,54128000,73516000,107354000,8068000,615406000,0.111,2018-02-08,3737841000,-76401000,189862000,-89312000,2409177000,1726929000,2248871000,360072000,1074000,450274000,1488970000,-473912000
3,0.6067926673298278,0.10312195121951206,0.061092342342342176,-0.04388635210553027,0.007138166462683057,TTWO,33767000,-14289000,1888080000,464804000,-272187000,61355000,3692000,-124672000,21495000,-67718000,113.88,1338000,131365000,,736000,15991000,,,70604000,,-9103000,0.12,0.05,0.07,,387328000,256617000,77447000,5754000,811824000,-205000,10642000,-22560000,5232000,1823000,1,,,,71693000,71693000,71693000,239736000,653053000,,113.33,70604000,74830000,,,541214000,659120000,,207351000,,-41015000,105852000,2018-06-30,50712000,615482000,126041000,5232000,637456000,0.714,2018-05-17,3456004000,-211903000,-11183000,-39998000,2074347000,1391216000,1603799000,317378000,6843000,387982000,1852205000,-652695000
0,0.11520589649094704,-0.017087981923457285,-0.053318824809575616,0.20686665510664115,-0.08528872367818353,TUP,88300000,-20600000,218600000,118900000,33900000,-2900000,-1800000,7800000,-6100000,-1300000,63.91,600000,182700000,609500000,,15600000,,-34600000,72900000,,300000,1.03,0.09,0.94,,80300000,356800000,56400000,25000000,67000000,-11500000,291100000,,605300000,,1,,,15600000,31400000,31400000,31400000,167700000,89200000,,65.32,72900000,661600000,,,15200000,56100000,,231600000,,-526900000,276000000,2017-09-30,,1407900000,283900000,798400000,,0.096,2017-07-26,1708500000,-19000000,66800000,-14200000,623600000,635100000,1472000000,466600000,-16500000,539500000,236500000,-1390600000
1,0.009256198347107558,0.009423045131426777,-0.044593960256610776,-0.1560469937802349,0.02793883781928629,TUP,,,,,,,,,,,62.79,,,,,,,,,,,1.59,0.09,1.5,,,,,,,,,,,,,,,,,,,,,,62.21,,,,,,,,,,,,2017-12-31,,,,,,0.06,2017-10-25,,,,,,,,,,,,
2,0.07845789651673996,0.017224880382775032,0.045573770491803334,0.050568275407675944,-0.09914316699734087,TUP,99300000,-15200000,215000000,157800000,14500000,,,0,-76500000,,57.76,600000,178300000,244500000,,,,-35400000,75100000,,4100000,0.91,0.02,0.89,,81900000,364300000,58400000,22700000,63100000,-11100000,286700000,,605000000,,1,,,96700000,35700000,35700000,35700000,198600000,-253400000,,59.445,75100000,314000000,,,31600000,82600000,,218500000,,-521700000,284100000,2018-03-31,,1044800000,289200000,839300000,,0.022,2018-01-31,1444800000,60500000,-40800000,-9300000,701700000,729700000,1553200000,467500000,-16700000,542600000,-108400000,-1368800000
3,-0.35454407063479987,-0.10529647604979953,-0.3419214651559833,-0.30752898905765147,0.08756154008756378,TUP,90100000,-22400000,217400000,98000000,-59600000,,,0,-61800000,,46.28,600000,173500000,236300000,,,,-34800000,89100000,,-11200000,1.17,0.07,1.1,,76900000,361900000,88600000,24800000,57200000,-11900000,281600000,,604000000,,1,,,29600000,63800000,63800000,63800000,194200000,-309600000,,42.28,89100000,301400000,,,32500000,49400000,,214300000,,-571800000,271500000,2018-06-30,,1073600000,272800000,861800000,,0.064,2018-04-25,1338100000,-55200000,2000000,4800000,631100000,695300000,1513600000,446300000,-500000,535400000,-175500000,-1467100000
0,-0.26416003856350934,0.061913043478260876,0.2806208053691275,-0.04054054054054046,0.09522084490260817,TWLO,7117000,-1841000,584390000,91906000,-278000,192000,,3704000,14359000,-2733000,33.58,93000,48254000,,,2726000,,,-23996000,,46000,-0.08,0.0,-0.08,,17407000,52288000,-23031000,422000,21274000,-2859000,,4670000,,,1,,,550000000,-23453000,-23453000,-23453000,37258000,316319000,,34.19,-23996000,9534000,-70978000,1948000,,25820000,,12549000,301000,2036000,47718000,2017-09-30,31674000,-231519000,44610000,,192031000,0.0,2017-08-08,443548000,4185000,-3005000,-1504000,347615000,75999000,88548000,124538000,965000,100542000,355000000,2036000
1,-0.11397644062400514,-0.14814814814814825,-0.08091149273447829,0.1944206008583691,-0.0707139759872264,TWLO,11116000,-635000,608165000,115286000,23380000,-6107000,,4218000,15565000,3679000,25.93,94000,55022000,,,11258000,,,-19046000,,-14000,-0.03,0.03,-0.06,,17851000,60214000,-19116000,-197000,20064000,-2859000,,15935000,,,1,,,550000000,-18919000,-18919000,-18919000,43113000,321931000,,28.5,-19046000,8061000,-70978000,1948000,,13797000,,11409000,301000,2025000,50541000,2017-12-31,32707000,-250438000,46252000,,175587000,0.5,2017-11-09,449782000,7435000,3794000,12165000,353265000,78527000,89936000,134282000,-70000,115236000,359846000,2025000
2,-0.24240687679083084,0.043821555467824735,0.03483365949119377,-0.15822986310092324,0.1500358932959857,TWLO,17924000,-940000,633460000,117737000,2451000,-14612000,,447000,18125000,31074000,30.72,95000,59582000,,,2931000,,,-24257000,,148000,-0.04,0.03,-0.07,,18269000,69534000,-23592000,137000,18981000,-2859000,,-15093000,,,1,,,550000000,-23729000,-23729000,-23729000,57310000,325290000,,29.09,-24257000,9742000,-70978000,,,34654000,,10951000,,2439000,53694000,2018-03-31,37576000,-273454000,56215000,,190271000,0.42900002,2018-02-14,482795000,6307000,16936000,-20940000,382109000,109304000,120255000,153373000,665000,129116000,362540000,2439000
3,0.8603187919463089,0.16069091860769436,0.7999188311688312,0.4666005291005293,0.1669847040584864,TWLO,23765000,-1126000,725073000,493510000,375776000,-11436000,,7577000,22214000,-994000,52.41,96000,67940000,,,2761000,,,-21958000,,670000,0.03,0.08,-0.05,,17506000,79814000,-23856000,150000,17108000,-2859000,,-110751000,423099000,,1,,,550000000,-24006000,-24006000,-24006000,67572000,395057000,,48.15,-21958000,10483000,-70978000,,,39799000,,10243000,,1962000,56721000,2018-06-30,39811000,-297460000,61961000,423099000,301136000,1.6,2018-05-09,985848000,489994000,2289000,-117177000,884030000,122835000,556177000,169712000,-1898000,147754000,429671000,1962000
0,0.2705822005642471,0.02993762993762994,0.046472327841148964,0.016205128205128094,-0.01771760021585048,TXT,1173000000,-115000000,1711000000,1104000000,165000000,-95000000,149000000,-38000000,139000000,-238000000,48.67,34000000,2884000000,,,114000000,,-5000000,265000000,,14000000,0.65,0.03,0.62,,2354000000,600000000,203000000,44000000,,-37000000,4518000000,,3078000000,,1,,,267000000,159000000,159000000,159000000,1344000000,3464000000,,50.1,265000000,2269000000,15000000,14000000,408000000,,,1931000000,,-1419000000,2701000000,2017-09-30,,5943000000,335000000,4283000000,,0.048,2017-07-19,15875000000,155000000,95000000,-99000000,8388000000,4041000000,10057000000,3219000000,-62000000,3484000000,5818000000,-1870000000
1,0.40640588080861106,0.008471385542168752,0.10158338474192874,0.16684818122413425,-0.008812281644975852,TXT,,,,,,,,,,,53.1,,,,,,,,,,,0.74,-0.03,0.77,,,,,,,,,,,,,,,,,,,,,,52.33,,,,,,,,,,,,2017-12-31,,,,,,-0.039,2017-10-19,,,,,,,,,,,,
2,0.26828240252897784,0.0634387701007244,0.1348293418819535,0.22491349480968847,-0.025411548264130578,TXT,1229000000,-77000000,1710000000,688000000,-426000000,63000000,-128000000,15000000,31000000,-369000000,58.67,33000000,2736000000,,,105000000,,-5000000,252000000,,11000000,0.72,0.24,0.48,,2368000000,560000000,218000000,29000000,,-34000000,4090000000,,3083000000,,1,,,-17000000,189000000,189000000,189000000,1110000000,3324000000,,58.3,252000000,1953000000,8000000,67000000,933000000,2104000000,,1908000000,,-1301000000,2711000000,2018-03-31,,5642000000,308000000,3918000000,,0.5,2018-01-31,14968000000,-358000000,-85000000,6000000,7750000000,3349000000,9276000000,3044000000,-34000000,3296000000,5692000000,-1693000000
3,0.27940234791889007,0.016966406515100063,0.019734603606668788,0.12542245587683065,0.06538275926285171,TXT,1147000000,-82000000,1774000000,554000000,-105000000,,,0,-1000000,148000000,63.99,33000000,3080000000,,,111000000,,,295000000,,-17000000,0.87,0.17,0.7,,2207000000,646000000,260000000,36000000,,-35000000,3925000000,,3070000000,,1,,,-17000000,224000000,224000000,224000000,1121000000,3155000000,,64.23,295000000,1869000000,30000000,61000000,1170000000,2241000000,,1809000000,,-1343000000,2608000000,2018-06-30,,5861000000,351000000,3888000000,,0.24299999,2018-04-18,14558000000,-558000000,482000000,-12000000,7710000000,3397000000,9196000000,3431000000,-35000000,3726000000,5362000000,-2306000000
0,0.2705822005642471,0.02993762993762994,0.046472327841148964,0.016205128205128094,-0.01771760021585048,TXT,1173000000,-115000000,1711000000,1104000000,165000000,-95000000,149000000,-38000000,139000000,-238000000,48.67,34000000,2884000000,,,114000000,,-5000000,265000000,,14000000,0.65,0.03,0.62,,2354000000,600000000,203000000,44000000,,-37000000,4518000000,,3078000000,,1,,,267000000,159000000,159000000,159000000,1344000000,3464000000,,50.1,265000000,2269000000,15000000,14000000,408000000,,,1931000000,,-1419000000,2701000000,2017-09-30,,5943000000,335000000,4283000000,,0.048,2017-07-19,15875000000,155000000,95000000,-99000000,8388000000,4041000000,10057000000,3219000000,-62000000,3484000000,5818000000,-1870000000
1,0.40640588080861106,0.008471385542168752,0.10158338474192874,0.16684818122413425,-0.008812281644975852,TXT,,,,,,,,,,,53.1,,,,,,,,,,,0.74,-0.03,0.77,,,,,,,,,,,,,,,,,,,,,,52.33,,,,,,,,,,,,2017-12-31,,,,,,-0.039,2017-10-19,,,,,,,,,,,,
2,0.26828240252897784,0.0634387701007244,0.1348293418819535,0.22491349480968847,-0.025411548264130578,TXT,1229000000,-77000000,1710000000,688000000,-426000000,63000000,-128000000,15000000,31000000,-369000000,58.67,33000000,2736000000,,,105000000,,-5000000,252000000,,11000000,0.72,0.24,0.48,,2368000000,560000000,218000000,29000000,,-34000000,4090000000,,3083000000,,1,,,-17000000,189000000,189000000,189000000,1110000000,3324000000,,58.3,252000000,1953000000,8000000,67000000,933000000,2104000000,,1908000000,,-1301000000,2711000000,2018-03-31,,5642000000,308000000,3918000000,,0.5,2018-01-31,14968000000,-358000000,-85000000,6000000,7750000000,3349000000,9276000000,3044000000,-34000000,3296000000,5692000000,-1693000000
3,0.27940234791889007,0.016966406515100063,0.019734603606668788,0.12542245587683065,0.06538275926285171,TXT,1147000000,-82000000,1774000000,554000000,-105000000,,,0,-1000000,148000000,63.99,33000000,3080000000,,,111000000,,,295000000,,-17000000,0.87,0.17,0.7,,2207000000,646000000,260000000,36000000,,-35000000,3925000000,,3070000000,,1,,,-17000000,224000000,224000000,224000000,1121000000,3155000000,,64.23,295000000,1869000000,30000000,61000000,1170000000,2241000000,,1809000000,,-1343000000,2608000000,2018-06-30,,5861000000,351000000,3888000000,,0.24299999,2018-04-18,14558000000,-558000000,482000000,-12000000,7710000000,3397000000,9196000000,3431000000,-35000000,3726000000,5362000000,-2306000000
0,0.2705822005642471,0.02993762993762994,0.046472327841148964,0.016205128205128094,-0.01771760021585048,TXT,1173000000,-115000000,1711000000,1104000000,165000000,-95000000,149000000,-38000000,139000000,-238000000,48.67,34000000,2884000000,,,114000000,,-5000000,265000000,,14000000,0.65,0.03,0.62,,2354000000,600000000,203000000,44000000,,-37000000,4518000000,,3078000000,,1,,,267000000,159000000,159000000,159000000,1344000000,3464000000,,50.1,265000000,2269000000,15000000,14000000,408000000,,,1931000000,,-1419000000,2701000000,2017-09-30,,5943000000,335000000,4283000000,,0.048,2017-07-19,15875000000,155000000,95000000,-99000000,8388000000,4041000000,10057000000,3219000000,-62000000,3484000000,5818000000,-1870000000
1,0.40640588080861106,0.008471385542168752,0.10158338474192874,0.16684818122413425,-0.008812281644975852,TXT,,,,,,,,,,,53.1,,,,,,,,,,,0.74,-0.03,0.77,,,,,,,,,,,,,,,,,,,,,,52.33,,,,,,,,,,,,2017-12-31,,,,,,-0.039,2017-10-19,,,,,,,,,,,,
2,0.26828240252897784,0.0634387701007244,0.1348293418819535,0.22491349480968847,-0.025411548264130578,TXT,1229000000,-77000000,1710000000,688000000,-426000000,63000000,-128000000,15000000,31000000,-369000000,58.67,33000000,2736000000,,,105000000,,-5000000,252000000,,11000000,0.72,0.24,0.48,,2368000000,560000000,218000000,29000000,,-34000000,4090000000,,3083000000,,1,,,-17000000,189000000,189000000,189000000,1110000000,3324000000,,58.3,252000000,1953000000,8000000,67000000,933000000,2104000000,,1908000000,,-1301000000,2711000000,2018-03-31,,5642000000,308000000,3918000000,,0.5,2018-01-31,14968000000,-358000000,-85000000,6000000,7750000000,3349000000,9276000000,3044000000,-34000000,3296000000,5692000000,-1693000000
3,0.27940234791889007,0.016966406515100063,0.019734603606668788,0.12542245587683065,0.06538275926285171,TXT,1147000000,-82000000,1774000000,554000000,-105000000,,,0,-1000000,148000000,63.99,33000000,3080000000,,,111000000,,,295000000,,-17000000,0.87,0.17,0.7,,2207000000,646000000,260000000,36000000,,-35000000,3925000000,,3070000000,,1,,,-17000000,224000000,224000000,224000000,1121000000,3155000000,,64.23,295000000,1869000000,30000000,61000000,1170000000,2241000000,,1809000000,,-1343000000,2608000000,2018-06-30,,5861000000,351000000,3888000000,,0.24299999,2018-04-18,14558000000,-558000000,482000000,-12000000,7710000000,3397000000,9196000000,3431000000,-35000000,3726000000,5362000000,-2306000000
0,0.2705822005642471,0.02993762993762994,0.046472327841148964,0.016205128205128094,-0.01771760021585048,TXT,1173000000,-115000000,1711000000,1104000000,165000000,-95000000,149000000,-38000000,139000000,-238000000,48.67,34000000,2884000000,,,114000000,,-5000000,265000000,,14000000,0.65,0.03,0.62,,2354000000,600000000,203000000,44000000,,-37000000,4518000000,,3078000000,,1,,,267000000,159000000,159000000,159000000,1344000000,3464000000,,50.1,265000000,2269000000,15000000,14000000,408000000,,,1931000000,,-1419000000,2701000000,2017-09-30,,5943000000,335000000,4283000000,,0.048,2017-07-19,15875000000,155000000,95000000,-99000000,8388000000,4041000000,10057000000,3219000000,-62000000,3484000000,5818000000,-1870000000
1,0.40640588080861106,0.008471385542168752,0.10158338474192874,0.16684818122413425,-0.008812281644975852,TXT,,,,,,,,,,,53.1,,,,,,,,,,,0.74,-0.03,0.77,,,,,,,,,,,,,,,,,,,,,,52.33,,,,,,,,,,,,2017-12-31,,,,,,-0.039,2017-10-19,,,,,,,,,,,,
